Seconds,Data
78920.738,477
78920.743,475
78920.749,479
78920.754,483
78920.759,486
78920.764,488
78920.77,496
78920.775,504
78920.78,509
78920.786,518
78920.791,531
78920.796,542
78920.801,551
78920.807,563
78920.812,578
78920.817,591
78920.822,600
78920.828,614
78920.833,629
78920.838,640
78920.843,649
78920.849,661
78920.854,674
78920.859,680
78920.864,684
78920.87,692
78920.875,698
78920.88,698
78920.885,698
78920.891,702
78920.896,701
78920.901,696
78920.906,693
78920.912,692
78920.917,686
78920.922,676
78920.927,670
78920.933,666
78920.938,658
78920.943,647
78920.948,642
78920.954,637
78920.959,627
78920.964,618
78920.97,614
78920.975,610
78920.98,602
78920.985,594
78920.991,593
78920.996,589
78921.001,583
78921.006,578
78921.012,578
78921.017,574
78921.022,569
78921.027,567
78921.033,568
78921.038,564
78921.043,560
78921.048,560
78921.054,560
78921.059,557
78921.064,552
78921.069,553
78921.075,552
78921.08,548
78921.085,545
78921.09,547
78921.096,546
78921.101,542
78921.106,540
78921.111,542
78921.117,541
78921.122,537
78921.127,536
78921.133,538
78921.138,537
78921.143,534
78921.148,535
78921.154,537
78921.159,535
78921.164,533
78921.169,536
78921.175,539
78921.18,537
78921.185,537
78921.19,541
78921.196,544
78921.201,543
78921.206,543
78921.211,547
78921.217,548
78921.222,545
78921.227,546
78921.232,550
78921.238,549
78921.243,545
78921.248,545
78921.253,548
78921.259,545
78921.264,542
78921.269,542
78921.274,543
78921.28,538
78921.285,535
78921.29,535
78921.295,533
78921.301,527
78921.306,524
78921.311,525
78921.317,522
78921.322,517
78921.327,514
78921.332,515
78921.338,512
78921.343,506
78921.348,505
78921.353,506
78921.359,502
78921.364,499
78921.369,499
78921.374,499
78921.38,496
78921.385,494
78921.39,497
78921.395,497
78921.401,493
78921.406,491
78921.411,494
78921.416,493
78921.422,489
78921.427,489
78921.432,490
78921.437,488
78921.443,484
78921.448,485
78921.453,487
78921.458,484
78921.464,482
78921.469,484
78921.474,486
78921.48,483
78921.485,482
78921.49,485
78921.495,486
78921.501,483
78921.506,484
78921.511,486
78921.516,486
78921.522,483
78921.527,483
78921.532,486
78921.537,484
78921.543,481
78921.548,482
78921.553,484
78921.558,482
78921.564,480
78921.569,482
78921.574,484
78921.579,482
78921.585,480
78921.59,483
78921.595,483
78921.6,480
78921.606,478
78921.611,481
78921.616,480
78921.621,477
78921.627,478
78921.632,480
78921.637,479
78921.642,476
78921.648,480
78921.653,482
78921.658,481
78921.664,479
78921.669,482
78921.674,484
78921.679,481
78921.685,479
78921.69,482
78921.695,482
78921.7,478
78921.706,477
78921.711,479
78921.716,479
78921.721,476
78921.727,476
78921.732,478
78921.737,477
78921.742,471
78921.748,474
78921.753,477
78921.758,475
78921.763,473
78921.769,475
78921.774,477
78921.779,474
78921.784,472
78921.79,475
78921.795,475
78921.8,470
78921.805,470
78921.811,471
78921.816,469
78921.821,464
78921.827,464
78921.832,465
78921.837,463
78921.842,458
78921.848,459
78921.853,460
78921.858,456
78921.863,452
78921.869,453
78921.874,454
78921.879,451
78921.884,449
78921.89,451
78921.895,453
78921.9,450
78921.905,451
78921.911,457
78921.916,460
78921.921,462
78921.926,468
78921.932,478
78921.937,484
78921.942,489
78921.947,500
78921.953,512
78921.958,521
78921.963,530
78921.968,543
78921.974,558
78921.979,567
78921.984,577
78921.989,590
78921.995,602
78922.0,608
78922.005,617
78922.011,627
78922.016,635
78922.021,638
78922.026,644
78922.032,650
78922.037,653
78922.042,651
78922.047,650
78922.053,650
78922.058,645
78922.063,638
78922.068,635
78922.074,630
78922.079,620
78922.084,611
78922.089,605
78922.095,600
78922.1,588
78922.105,580
78922.11,575
78922.116,568
78922.121,558
78922.126,553
78922.131,551
78922.137,546
78922.142,540
78922.147,538
78922.152,537
78922.158,534
78922.163,529
78922.168,527
78922.174,528
78922.179,524
78922.184,521
78922.189,523
78922.195,522
78922.2,517
78922.205,515
78922.21,516
78922.216,514
78922.221,510
78922.226,509
78922.231,511
78922.237,509
78922.242,506
78922.247,507
78922.252,510
78922.258,507
78922.263,505
78922.268,508
78922.273,509
78922.279,507
78922.284,505
78922.289,508
78922.294,509
78922.3,506
78922.305,506
78922.31,510
78922.315,511
78922.321,508
78922.326,510
78922.331,512
78922.336,512
78922.342,509
78922.347,510
78922.352,513
78922.358,511
78922.363,509
78922.368,511
78922.373,512
78922.379,509
78922.384,506
78922.389,507
78922.394,507
78922.4,502
78922.405,500
78922.41,502
78922.415,500
78922.421,496
78922.426,495
78922.431,496
78922.436,494
78922.442,490
78922.447,490
78922.452,490
78922.457,487
78922.463,482
78922.468,483
78922.473,483
78922.478,479
78922.484,475
78922.489,477
78922.494,476
78922.499,471
78922.505,469
78922.51,470
78922.515,469
78922.521,464
78922.526,463
78922.531,466
78922.536,463
78922.542,460
78922.547,461
78922.552,464
78922.557,462
78922.563,459
78922.568,461
78922.573,463
78922.578,460
78922.584,458
78922.589,462
78922.594,464
78922.599,461
78922.605,460
78922.61,463
78922.615,464
78922.62,461
78922.626,461
78922.631,464
78922.636,463
78922.641,460
78922.647,461
78922.652,463
78922.657,462
78922.662,460
78922.668,462
78922.673,465
78922.678,464
78922.683,462
78922.689,465
78922.694,467
78922.699,464
78922.705,462
78922.71,466
78922.715,466
78922.72,463
78922.726,462
78922.731,465
78922.736,465
78922.741,463
78922.747,464
78922.752,467
78922.757,465
78922.762,463
78922.768,464
78922.773,467
78922.778,464
78922.783,462
78922.789,465
78922.794,467
78922.799,464
78922.804,463
78922.81,465
78922.815,466
78922.82,462
78922.825,462
78922.831,464
78922.836,465
78922.841,462
78922.846,463
78922.852,465
78922.857,464
78922.862,462
78922.867,464
78922.873,466
78922.878,464
78922.883,463
78922.888,466
78922.894,468
78922.899,465
78922.904,464
78922.91,467
78922.915,467
78922.92,464
78922.925,464
78922.931,466
78922.936,464
78922.941,460
78922.946,460
78922.952,461
78922.957,459
78922.962,454
78922.967,455
78922.973,456
78922.978,452
78922.983,449
78922.988,450
78922.994,450
78922.999,445
78923.004,442
78923.009,444
78923.015,444
78923.02,440
78923.025,440
78923.03,443
78923.036,443
78923.041,442
78923.046,445
78923.051,450
78923.057,453
78923.062,455
78923.067,463
78923.072,472
78923.078,478
78923.083,485
78923.088,496
78923.094,508
78923.099,515
78923.104,525
78923.109,538
78923.115,548
78923.12,555
78923.125,564
78923.13,575
78923.136,582
78923.141,586
78923.146,594
78923.151,601
78923.157,603
78923.162,604
78923.167,607
78923.172,611
78923.178,609
78923.183,606
78923.188,608
78923.193,607
78923.199,601
78923.204,597
78923.209,596
78923.214,592
78923.22,584
78923.225,579
78923.23,577
78923.235,572
78923.241,564
78923.246,560
78923.251,557
78923.256,551
78923.262,545
78923.267,542
78923.272,541
78923.278,535
78923.283,530
78923.288,529
78923.293,528
78923.299,522
78923.304,519
78923.309,520
78923.314,519
78923.32,514
78923.325,513
78923.33,515
78923.335,513
78923.341,508
78923.346,509
78923.351,510
78923.356,508
78923.362,503
78923.367,504
78923.372,505
78923.377,502
78923.383,499
78923.388,500
78923.393,501
78923.398,496
78923.404,495
78923.409,498
78923.414,497
78923.419,494
78923.425,494
78923.43,497
78923.435,496
78923.44,494
78923.446,495
78923.451,498
78923.456,497
78923.462,495
78923.467,498
78923.472,502
78923.477,501
78923.483,500
78923.488,504
78923.493,506
78923.498,502
78923.504,501
78923.509,504
78923.514,504
78923.519,500
78923.525,500
78923.53,502
78923.535,501
78923.54,498
78923.546,498
78923.551,500
78923.556,498
78923.561,495
78923.567,496
78923.572,497
78923.577,494
78923.582,490
78923.588,490
78923.593,490
78923.598,485
78923.603,484
78923.609,485
78923.614,485
78923.619,481
78923.625,479
78923.63,481
78923.635,479
78923.64,475
78923.646,475
78923.651,476
78923.656,474
78923.661,469
78923.667,470
78923.672,472
78923.677,468
78923.682,465
78923.688,467
78923.693,469
78923.698,465
78923.703,463
78923.709,467
78923.714,467
78923.719,464
78923.724,464
78923.73,468
78923.735,467
78923.74,464
78923.745,466
78923.751,468
78923.756,466
78923.761,464
78923.766,467
78923.772,469
78923.777,467
78923.782,465
78923.787,468
78923.793,470
78923.798,467
78923.803,466
78923.808,471
78923.814,472
78923.819,470
78923.824,470
78923.83,474
78923.835,474
78923.84,471
78923.845,472
78923.851,476
78923.856,475
78923.861,472
78923.866,474
78923.872,476
78923.877,475
78923.882,472
78923.887,475
78923.893,476
78923.898,473
78923.903,471
78923.908,474
78923.914,475
78923.919,471
78923.924,471
78923.929,473
78923.935,473
78923.94,469
78923.945,469
78923.95,471
78923.956,469
78923.961,467
78923.966,470
78923.971,473
78923.977,471
78923.982,469
78923.987,472
78923.993,475
78923.998,472
78924.003,471
78924.008,473
78924.014,473
78924.019,470
78924.024,470
78924.029,473
78924.035,472
78924.04,470
78924.045,471
78924.05,474
78924.056,472
78924.061,468
78924.066,469
78924.071,470
78924.077,466
78924.082,463
78924.087,464
78924.092,465
78924.098,461
78924.103,460
78924.108,463
78924.113,464
78924.119,461
78924.124,461
78924.129,465
78924.134,465
78924.14,462
78924.145,463
78924.15,466
78924.155,465
78924.161,462
78924.166,464
78924.171,467
78924.177,464
78924.182,462
78924.187,466
78924.192,467
78924.198,464
78924.203,463
78924.208,466
78924.213,466
78924.219,463
78924.224,462
78924.229,465
78924.234,464
78924.24,460
78924.245,461
78924.25,464
78924.255,463
78924.261,460
78924.266,462
78924.271,464
78924.276,463
78924.282,461
78924.287,464
78924.292,464
78924.297,461
78924.303,459
78924.308,461
78924.313,462
78924.318,459
78924.324,459
78924.329,463
78924.334,462
78924.339,460
78924.345,462
78924.35,467
78924.355,465
78924.36,463
78924.366,466
78924.371,469
78924.376,468
78924.382,466
78924.387,468
78924.392,470
78924.397,468
78924.403,466
78924.408,470
78924.413,471
78924.418,467
78924.424,467
78924.429,470
78924.434,470
78924.439,466
78924.445,466
78924.45,468
78924.455,466
78924.46,463
78924.466,463
78924.471,466
78924.476,464
78924.481,460
78924.487,463
78924.492,465
78924.497,463
78924.502,462
78924.508,465
78924.513,466
78924.518,462
78924.523,462
78924.529,466
78924.534,466
78924.539,463
78924.545,463
78924.55,466
78924.555,465
78924.56,462
78924.566,464
78924.571,467
78924.576,466
78924.581,464
78924.587,466
78924.592,468
78924.597,466
78924.602,466
78924.608,469
78924.613,471
78924.618,469
78924.623,469
78924.629,473
78924.634,474
78924.639,469
78924.644,470
78924.65,472
78924.655,469
78924.66,464
78924.665,463
78924.671,463
78924.676,459
78924.681,453
78924.686,452
78924.692,452
78924.697,447
78924.702,444
78924.707,447
78924.713,448
78924.718,446
78924.723,448
78924.729,455
78924.734,459
78924.739,461
78924.744,468
78924.75,479
78924.755,485
78924.76,491
78924.765,502
78924.771,515
78924.776,523
78924.781,532
78924.786,545
78924.792,557
78924.797,563
78924.802,571
78924.807,582
78924.813,589
78924.818,592
78924.823,596
78924.828,603
78924.834,605
78924.839,606
78924.844,608
78924.849,613
78924.855,612
78924.86,609
78924.865,610
78924.87,611
78924.876,607
78924.881,602
78924.886,600
78924.891,597
78924.897,590
78924.902,584
78924.907,582
78924.913,578
78924.918,571
78924.923,566
78924.928,565
78924.934,561
78924.939,555
78924.944,553
78924.949,553
78924.955,550
78924.96,545
78924.965,545
78924.97,547
78924.976,544
78924.981,542
78924.986,544
78924.991,545
78924.997,542
78925.002,541
78925.007,543
78925.012,542
78925.018,538
78925.023,537
78925.028,538
78925.033,537
78925.039,533
78925.044,532
78925.049,533
78925.054,530
78925.06,526
78925.065,527
78925.07,528
78925.075,524
78925.081,521
78925.086,523
78925.091,524
78925.097,521
78925.102,519
78925.107,521
78925.112,522
78925.118,518
78925.123,518
78925.128,521
78925.133,520
78925.139,517
78925.144,518
78925.149,520
78925.154,519
78925.16,517
78925.165,519
78925.17,522
78925.175,520
78925.181,519
78925.186,522
78925.191,525
78925.196,523
78925.202,521
78925.207,525
78925.212,526
78925.217,523
78925.223,522
78925.228,525
78925.233,524
78925.238,520
78925.244,519
78925.249,522
78925.254,519
78925.259,515
78925.265,514
78925.27,515
78925.275,512
78925.281,508
78925.286,509
78925.291,509
78925.296,506
78925.302,502
78925.307,505
78925.312,504
78925.317,500
78925.323,500
78925.328,502
78925.333,501
78925.338,498
78925.344,498
78925.349,500
78925.354,500
78925.359,496
78925.365,498
78925.37,499
78925.375,497
78925.38,495
78925.386,497
78925.391,498
78925.396,496
78925.401,493
78925.407,494
78925.412,495
78925.417,491
78925.422,491
78925.428,493
78925.433,493
78925.438,489
78925.443,490
78925.449,493
78925.454,491
78925.459,488
78925.465,490
78925.47,492
78925.475,490
78925.48,488
78925.486,490
78925.491,492
78925.496,490
78925.501,488
78925.507,491
78925.512,492
78925.517,488
78925.522,487
78925.528,490
78925.533,490
78925.538,487
78925.543,487
78925.549,489
78925.554,487
78925.559,484
78925.564,485
78925.57,488
78925.575,486
78925.58,483
78925.585,486
78925.591,488
78925.596,485
78925.601,483
78925.606,485
78925.612,485
78925.617,481
78925.622,481
78925.627,483
78925.633,483
78925.638,480
78925.643,480
78925.649,485
78925.654,483
78925.659,480
78925.664,481
78925.67,484
78925.675,481
78925.68,479
78925.685,481
78925.691,483
78925.696,480
78925.701,478
78925.706,481
78925.712,482
78925.717,479
78925.722,477
78925.727,480
78925.733,480
78925.738,477
78925.743,478
78925.748,480
78925.754,479
78925.759,476
78925.764,477
78925.769,479
78925.775,477
78925.78,475
78925.785,476
78925.79,478
78925.796,475
78925.801,473
78925.806,475
78925.811,477
78925.817,473
78925.822,472
78925.827,474
78925.833,474
78925.838,471
78925.843,471
78925.848,474
78925.854,473
78925.859,470
78925.864,471
78925.869,473
78925.875,471
78925.88,467
78925.885,469
78925.89,471
78925.896,468
78925.901,466
78925.906,468
78925.911,469
78925.917,466
78925.922,466
78925.927,468
78925.932,468
78925.938,466
78925.943,467
78925.948,470
78925.953,469
78925.959,466
78925.964,466
78925.969,468
78925.974,466
78925.98,463
78925.985,464
78925.99,466
78925.996,463
78926.001,462
78926.006,464
78926.011,465
78926.017,462
78926.022,460
78926.027,463
78926.032,462
78926.038,456
78926.043,454
78926.048,455
78926.053,453
78926.059,448
78926.064,449
78926.069,451
78926.074,448
78926.08,447
78926.085,449
78926.09,453
78926.095,453
78926.101,455
78926.106,462
78926.111,469
78926.116,471
78926.122,478
78926.127,488
78926.132,496
78926.137,502
78926.143,511
78926.148,524
78926.153,534
78926.158,541
78926.164,552
78926.169,564
78926.174,572
78926.18,580
78926.185,590
78926.19,599
78926.195,604
78926.201,608
78926.206,617
78926.211,622
78926.216,622
78926.222,622
78926.227,625
78926.232,626
78926.237,621
78926.243,619
78926.248,620
78926.253,615
78926.258,607
78926.264,604
78926.269,601
78926.274,594
78926.279,586
78926.285,582
78926.29,578
78926.295,570
78926.3,562
78926.306,560
78926.311,557
78926.316,549
78926.321,544
78926.327,543
78926.332,541
78926.337,535
78926.342,532
78926.348,533
78926.353,531
78926.358,527
78926.364,528
78926.369,529
78926.374,526
78926.379,524
78926.385,525
78926.39,528
78926.395,525
78926.4,522
78926.406,525
78926.411,526
78926.416,522
78926.421,521
78926.427,524
78926.432,525
78926.437,522
78926.442,523
78926.448,527
78926.453,528
78926.458,525
78926.463,527
78926.469,531
78926.474,530
78926.479,528
78926.484,531
78926.49,535
78926.495,533
78926.5,534
78926.505,538
78926.511,540
78926.516,537
78926.521,536
78926.526,539
78926.532,539
78926.537,535
78926.542,534
78926.548,536
78926.553,535
78926.558,530
78926.563,531
78926.569,533
78926.574,531
78926.579,528
78926.584,530
78926.59,532
78926.595,529
78926.6,526
78926.605,528
78926.611,529
78926.616,525
78926.621,522
78926.626,524
78926.632,522
78926.637,517
78926.642,516
78926.647,518
78926.653,517
78926.658,512
78926.663,512
78926.668,514
78926.674,510
78926.679,507
78926.684,508
78926.689,509
78926.695,507
78926.7,504
78926.705,506
78926.711,507
78926.716,503
78926.721,501
78926.726,503
78926.732,502
78926.737,498
78926.742,497
78926.747,500
78926.753,498
78926.758,495
78926.763,495
78926.768,497
78926.774,494
78926.779,491
78926.784,492
78926.789,493
78926.795,490
78926.8,487
78926.805,489
78926.81,490
78926.816,487
78926.821,487
78926.826,491
78926.831,493
78926.837,490
78926.842,491
78926.847,495
78926.852,494
78926.858,492
78926.863,494
78926.868,497
78926.873,496
78926.879,494
78926.884,496
78926.889,499
78926.894,497
78926.9,496
78926.905,498
78926.91,500
78926.916,496
78926.921,495
78926.926,498
78926.931,498
78926.937,495
78926.942,495
78926.947,498
78926.952,498
78926.958,496
78926.963,497
78926.968,500
78926.973,499
78926.979,496
78926.984,499
78926.989,501
78926.994,498
78927.0,495
78927.005,498
78927.01,498
78927.015,495
78927.021,494
78927.026,497
78927.031,498
78927.036,495
78927.042,496
78927.047,499
78927.052,498
78927.057,495
78927.063,496
78927.068,498
78927.073,496
78927.078,494
78927.084,496
78927.089,498
78927.094,496
78927.1,494
78927.105,496
78927.11,498
78927.115,495
78927.121,493
78927.126,495
78927.131,494
78927.136,491
78927.142,489
78927.147,492
78927.152,491
78927.157,487
78927.163,488
78927.168,492
78927.173,489
78927.178,487
78927.184,489
78927.189,492
78927.194,490
78927.199,489
78927.205,493
78927.21,495
78927.215,492
78927.22,490
78927.226,493
78927.231,492
78927.236,488
78927.241,486
78927.247,488
78927.252,486
78927.257,481
78927.262,482
